"Group","Area","M664","Reference","Type","G1","G2","G3","G4","category"
"Legumes, Nuts & Seeds","Guatemala",182,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Guinea",113,117,"A",42,72,94,117,"4"
"Legumes, Nuts & Seeds","Guinea-Bissau",110,117,"A",42,72,94,117,"4"
"Legumes, Nuts & Seeds","Guyana",216,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Haiti",221,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Honduras",124,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Hungary",44,117,"A",42,72,94,117,"2"
"Legumes, Nuts & Seeds","Iceland",55,117,"A",42,72,94,117,"2"
"Legumes, Nuts & Seeds","India",190,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Indonesia",134,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Iran (Islamic Republic of)",202,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Iraq",34,117,"A",42,72,94,117,"1"
"Legumes, Nuts & Seeds","Ireland",80,117,"A",42,72,94,117,"3"
"Legumes, Nuts & Seeds","Israel",252,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Italy",114,117,"A",42,72,94,117,"4"
"Legumes, Nuts & Seeds","Jamaica",101,117,"A",42,72,94,117,"4"
"Legumes, Nuts & Seeds","Japan",130,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Jordan",152,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Kazakhstan",52,117,"A",42,72,94,117,"2"
"Legumes, Nuts & Seeds","Kenya",176,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Kiribati",668,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Kuwait",149,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Kyrgyzstan",67,117,"A",42,72,94,117,"2"
"Legumes, Nuts & Seeds","Land Locked Developing Countries",169,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Lao People's Democratic Republic",95,117,"A",42,72,94,117,"4"
"Legumes, Nuts & Seeds","Latvia",38,117,"A",42,72,94,117,"1"
"Legumes, Nuts & Seeds","Least Developed Countries",172,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Lebanon",252,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Lesotho",69,117,"A",42,72,94,117,"2"
"Legumes, Nuts & Seeds","Liberia",38,117,"A",42,72,94,117,"1"
"Legumes, Nuts & Seeds","Lithuania",62,117,"A",42,72,94,117,"2"
"Legumes, Nuts & Seeds","Low Income Food Deficit Countries",175,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Luxembourg",34,117,"A",42,72,94,117,"1"
"Legumes, Nuts & Seeds","Madagascar",46,117,"A",42,72,94,117,"2"
"Legumes, Nuts & Seeds","Malawi",228,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Malaysia",72,117,"A",42,72,94,117,"1"
"Legumes, Nuts & Seeds","Maldives",138,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Mali",225,117,"A",42,72,94,117,"5"
